point_id,point_name,f1_O3,f2_C2,f3_O3-C2,f4_H4,f5_H4,f6_H4,f7_H5,f8_H5,f9_H5,f10_H6,f11_H6,f12_H6,f13_H7,f14_H7,f15_H7,f16_H8,f17_H8,f18_H8,f19_H9,f20_H9,f21_H9,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
415,ETL-SAMPLE-50000414,2.708727783515977,2.97299172338706,1.9464949056324476,1.986456804179089,0.6976847565652878,-2.1716144814788234,2.222941643128698,2.594404837014774,-2.085078616382688,3.7386403191558046,1.414019510731177,2.4907911854721934,4.213676351474818,1.18397829957971,1.6600743788761174,4.357691866237029,1.9955555498033717,1.840102216070903,3.5017688031107883,2.1124652338649605,-0.03471966645063981,-155.037520188548,-38.036282157,-0.00019196454288,0.53888475329,0.09280134675946333,0.5391643707539473,-0.024558445410609586,-0.26523853203308206,-0.10622304890616882,-0.051194861420053896,0.480713831358789,-0.05692946730923082,-0.34934581267136,-0.9368437604580011,-1.971550766159914,-0.014182667546167642,0.21952987546825353,1.1519393259952573,-0.22977099412279695,-1.2305788381727123,0.44089303092625537,0.6966729693279562,-0.5526618601501869,2.373952889937599,-0.21691683319460253,-0.036309520473547505,-0.66829643803132,-0.2200245468411445
416,ETL-SAMPLE-50000415,2.6536376337170635,2.848448628837729,1.8644015380233823,1.958139466769901,0.6467428892068933,-2.0382634345446573,2.043989958154319,2.507414911827143,-2.0874268516837446,3.9046528266358096,2.1156462253643995,1.9307243438882344,4.301417412403681,1.334707422197207,2.2330133330001027,3.9970323772220255,1.3640552488272137,1.374411252012084,3.627989135785937,1.0985583089147708,0.20573618166386456,-155.041041926483,-38.036710908,-0.00028155688232,0.62725767603,0.023225280417009428,0.5745687482953685,-0.034654092419678345,-0.2446621630077142,-0.003908456431082909,-0.10106530599007735,0.26676863918521276,0.036893049718273965,-0.09102076583765525,-0.9726227382285124,-1.8651233246984464,-0.0063831222981434324,0.03961537042371202,1.1631231133728441,-0.3105414664152323,-1.3725364602766885,0.23759750499216878,-0.18669600450643978,-0.5812478855763643,2.1524094186380247,-0.1234903693025931,0.0973033881778273,-0.8487578796743152,-0.051589271594500705
417,ETL-SAMPLE-50000416,2.6283124661127633,2.7974582276942868,1.8432837263193993,2.0646776209356794,0.6051260667663118,-2.2999983528704906,2.1475149216006777,2.420375095303603,-1.965067186727303,3.8359417061324255,1.1748150237597041,1.5095330670856755,3.7855588645395906,2.0293283678005323,1.4472132422225752,4.2633933465467075,1.581019164657289,2.3262780323035153,3.7920575439838955,1.564481212792462,0.45444788306824674,-155.029791550364,-38.038915695,0.00016647791277,0.60162332356,0.06579072104928763,0.6391687976097563,0.039056645898531195,-0.3372877993651605,-0.14787364065575576,0.06743328635133226,0.32632105839525977,0.04291628511089257,0.254077644587739,-0.8190573686533428,-1.7223018349617538,0.46726052941696367,0.030927569878891163,1.1042641467528416,-0.44977447951519905,-1.582799510015357,-0.328713631853525,-0.17728299423023489,-0.8484052545733168,2.6155604758324356,-0.47924396270060676,-0.5094557831716776,-0.8402419503665495,-0.10428771693025977
418,ETL-SAMPLE-50000417,2.6318915677213566,2.834910462845673,1.8313767437268267,2.111788322938589,2.621638973759527,-2.2295208017200694,2.128630950340383,0.6852075269751768,-2.2666009640929583,4.121872066777088,2.056211199518096,1.8737957895189177,3.9147975245756705,1.4649111789095755,1.3050656678066546,4.246135162752629,1.2737286148159372,2.178492274439496,3.85776551800565,1.6060881702804848,-0.4817650299437619,-155.041876653591,-38.042139311,-0.00026365088037,0.58517364257,-0.01140126776556161,0.6290187317206992,0.05391825123118604,-0.17935540247614937,-0.021602968020550964,-0.048203011696758155,0.49111657491452226,-0.00485209386629941,-0.40098939086159,-1.155344450826531,-1.8128288189704345,0.016538430432695636,0.21479427700892803,1.0250566620002302,-0.6861736039865309,-1.4452063921016594,0.4388874309983948,0.30440798042269285,-0.19884753424542728,2.555280705235664,0.17701767331910812,-0.09700817095249624,-1.2346170636211613,0.0920165867053428
419,ETL-SAMPLE-50000418,2.7839563580980125,2.9778595074046494,1.9691988724522353,2.1373201227373118,0.70744089785337,-2.093520535428636,2.2052945608918124,2.4796437773933793,-2.1343081401971653,4.265712086697629,2.0332223859263077,1.8132575524216066,4.177509767108875,1.4787912428386918,2.415739280627165,4.378083562680226,1.314368232303453,1.6031102612958457,3.673689351211385,1.778352820336489,-0.4620522813455178,-155.041337013142,-38.04543794,9.2744596114e-05,0.44834135624,0.009503005194276548,0.5229947902396108,0.013825847547501172,-0.3661299662735414,0.006575073351941108,-0.045220611810307065,0.4304191943135208,0.015519150513444522,-0.08029666762379861,-0.9255653307171652,-1.9153179398844653,-0.03344434657920771,0.05105927443844976,1.347588219394941,-0.29973694299616005,-1.6725483168267692,0.3407076868061327,-0.0019366710807411744,-0.9218126984005144,2.542219769419458,0.06861494016939676,0.11500108453283735,-0.9088316597191954,-0.24397748809947345
420,ETL-SAMPLE-50000419,2.7740320690889364,2.840235507258621,2.285891393661321,2.1242049291935614,0.6739007722753187,-1.8967351627408828,2.171327000212748,2.493714502401013,-2.0184023314513757,4.271049988017737,1.2059036080588503,2.0933579480110196,4.046680772319793,2.0272296706606716,2.1051088312261843,3.810086690623621,1.573403290393855,2.8368654665834505,3.687831108658521,2.023560339472506,0.18923414163395127,-155.038257269354,-38.042213439,0.00023419813878,0.46124885109,0.009019614140880233,0.46729662846591236,0.00878696169781374,-0.37936740679812747,0.052953627047814186,-0.016011623369776285,0.6288560029172702,-0.183833109769533,-0.026575603962075797,-0.6130997441359786,-2.0105310053964587,-0.14022574963289308,-0.03559958200322048,1.0819945565485591,0.44514520812477687,-1.504525374286158,0.21090422868192935,-0.003995432802023122,-1.5996409641514107,1.8673477608368485,-0.13232182778418985,0.2607603364342548,-0.30967552152156863,0.07472456369207645
421,ETL-SAMPLE-50000420,2.7024981132157957,2.8820579464860234,1.9860661018192867,2.030677259543767,0.7427860533296502,-2.0572433870879085,2.2319286934148113,2.5032466898544867,-2.239093858619253,4.141374761335557,1.615753223658379,2.472442228364716,4.219251280713116,1.1655679772799792,1.81790357394267,3.8802035604595355,2.0440954648016847,1.7227851430309629,3.9151690596100233,1.6944521733181093,0.39566783750936646,-155.042750311888,-38.037223939,0.00021565534434,0.5497629468,0.03192021470957826,0.5677272170434198,0.007594330809116354,-0.42167237964825105,0.006111949705608837,-0.1431185586845396,0.4269373912735096,-0.002282039478445503,-0.16505815745314087,-0.8433360368383319,-1.7578677252878276,-0.23058661989859383,0.05471962855898973,1.263503392802577,-0.25317342313010316,-1.6537543084276372,0.5023243032137388,0.2870381091990381,-0.8288890589674455,2.3622411712760973,0.28477702130598964,0.42065710818048396,-0.8087790248130649,-0.14033332067639157
422,ETL-SAMPLE-50000421,2.8138794034847465,2.8569589029227602,1.888337511470913,2.150210937086795,0.646282252895946,-1.982921998956902,1.954792865921763,2.5513108683046446,-1.8795303771007155,3.9788619582657048,1.7666931060915838,1.425513506901472,4.119646401623083,1.7677931500194095,2.3138797939789293,4.121093874957668,1.0784006863070932,1.8948195482522607,4.017657724665391,1.4479760471252585,0.3731297041003318,-155.037720117188,-38.047171554,-0.00043475230204,0.47996944619,-0.07625766572160961,0.5115203002461367,-0.008963191272478271,-0.22493924946674304,0.014172311789447271,0.061491762382199604,0.23344204755335246,-0.054268802035975436,-0.10739056524730639,-0.8377731928272681,-2.068949196745364,0.0054075201096286845,0.05436211639259345,1.207834783132423,-0.1568107750922565,-1.2386003899243636,-0.21995489970011825,0.20737881402807246,-1.211914752968953,1.969529414185232,0.5029334543232223,-0.25609779588971837,-0.47259194813422867,-0.20180630256571774
423,ETL-SAMPLE-50000422,2.6847318647294456,2.974191663370159,2.0078918700463344,2.073171947430907,2.6165815442049944,-1.9834901192545955,2.15432589704636,0.7594458140940641,-2.173623980018931,3.950728257432562,2.075838807097483,2.176841285215898,4.168197563057053,1.5277499364358569,1.5245879840608352,4.267642307044179,1.2658207828528305,2.294034934529553,3.7579125912251827,1.105305594635831,0.1239130758263475,-155.044692709584,-38.040314304,-0.00028835780656,0.54428562234,-0.04589009886342227,0.5856726484213685,0.008160229768898686,-0.3195367007589655,-0.028294781691278366,-0.05837481355229592,0.4636725757092958,-0.04562544699687508,-0.5886407304103294,-0.9455801116952756,-1.9031034351269436,0.10239413744147285,0.36516144360213226,1.209287871135276,-0.15281831929916867,-1.4375083351313438,0.47000213517263884,0.4534340005306146,-0.48905943121949136,2.0774519053469938,0.4739372967098254,-0.40413260219587616,-1.0382846245018753,-0.15112296457019755
424,ETL-SAMPLE-50000423,2.581582286113063,2.8631876983960236,2.1075262946271485,2.0945175467520487,0.652963545427728,-2.037465932394694,2.2403096205892226,2.591178365730114,-2.167328216897809,3.924791866534304,2.077942998821629,2.107435461304456,4.0256179656286255,1.3526901456623321,2.5909694145899564,4.022506924569034,1.3064814857249134,1.7258551124365196,3.587993868198548,1.0670667252761485,0.0016690736922159175,-155.036261833798,-38.034645675,2.8317769179e-05,0.62153500382,0.030391435213762544,0.6534487769587453,0.05422204794489224,-0.26564765914755517,-0.015969069412976142,-0.1631114340708844,0.5807883716537096,-0.17006268621781373,-0.3032929188876323,-0.878802239585405,-1.9528495172632094,-0.12044895608664684,0.10788742336524089,0.9862279177260933,0.03508640067340403,-1.4976730385725334,0.5349894586188455,0.14998694308344263,-0.6948891031032034,2.364223613306259,0.03263494570826139,0.2760205839105912,-0.8946564189796036,-0.22243197365453082
425,ETL-SAMPLE-50000424,2.6867524983828357,2.83784092599857,2.0453029407172885,2.0767894622656735,0.5762896197942877,-1.882735157851134,2.111338452484336,2.4701022827624026,-2.1530236617500504,4.178265879797254,2.0645317502525637,2.099555785648312,4.153742475226639,1.2925519065881077,2.4340462564865475,4.166971111113691,1.381857830723783,1.6355182796943488,3.9702664451871947,1.950803570734911,0.09352652437192992,-155.044642061538,-38.040413242,0.00026758601094,0.57006671423,-0.010864726147095438,0.5636503586219279,0.048379865235225444,-0.29488343561654695,0.07652567457947874,-0.01174908290885029,0.4457212551622716,-0.13927005029042955,0.21038964445172204,-0.8675220568176654,-1.9992053929736506,-0.15596974879333314,-0.21918752478234704,1.129643320301311,-0.007228623024028523,-1.3975877039834526,0.10145433857808382,-0.5825568311403357,-0.9091593014000893,2.0572383020698415,-0.41908362102912644,0.500662303112862,-0.7145676019791799,-0.2412520937338712
426,ETL-SAMPLE-50000425,2.682070515323059,2.8489422611320196,1.8592494941605513,2.139684578665506,2.537233280122777,-1.9965266897035623,2.2085220937003265,0.5290144069359864,-2.3794753365040324,4.16852877584335,1.8451759233476555,1.470102883670332,3.7708245507499556,1.0143448817343668,1.7257636372375098,3.9169082665550032,1.6805531138512846,2.370274771620041,3.681100940201943,1.6648062337924459,-0.505444063108532,-155.040645074534,-38.043904831,0.00021177248286,0.51347659535,0.008573311671613102,0.6220173696111999,0.07478244646776,-0.1215215894263671,-0.07051754138850179,0.200266608799006,0.4861861644138673,-0.11264086800593982,0.2357403939327659,-1.1228966505606486,-1.8658838750142184,0.36784844973041697,0.023653069135612357,0.9930713720481139,-0.4734179618811911,-1.3704721988255166,-0.42677566359331043,0.08964070275963604,-0.6406373543764092,2.831614796700846,-0.23068977682280303,-0.7786388945518405,-0.9193465026242073,-0.11846699869598218
427,ETL-SAMPLE-50000426,2.664035052464053,2.987790043602234,2.0998895451259054,2.1380079394148117,2.525353621222676,-2.0635493647337078,2.0938249828815136,0.6410304209082699,-2.026461539396881,3.9004903387223773,1.1232138064089068,2.4818526757400736,4.226221190259572,1.9948771447437115,2.282416187444891,4.371868276286184,1.5156010416189711,1.6820555161540856,3.7459003530424617,1.8114351204956183,0.46144909772041354,-155.035380378765,-38.037642033,1.2632332711e-05,0.5627340031,0.022853823366820902,0.5814515555897829,0.00019603198892663432,-0.28379507553174177,-0.03067670295191175,0.008333869131785009,0.5380203526984342,-0.13402960951111847,-0.05180409091926651,-0.9255238367173104,-2.0172465225217486,-0.013403738636230685,-0.014405126712217983,1.145099234219779,0.15355660264488755,-1.5130562163534362,0.17445438907306274,0.16820049576414722,-0.5291306455981865,2.030097651352797,-0.10434103049211797,0.17207728327790173,-0.8195022257236377,-0.1979011950050403
428,ETL-SAMPLE-50000427,2.6819831686421916,2.9284513949338464,1.9006110180374456,2.1108108120726152,0.7494281173848197,-1.9023424140455878,2.045467973707629,2.5102064519706326,-2.4037553985042455,3.998654150539394,2.051969177183302,1.8559438841197753,4.1345481763575025,1.3818475321614716,2.3738876276305145,4.334856097242357,1.2727585498323115,1.5592569688133318,3.889795378370086,1.5067844082598632,0.40659998151507887,-155.03776974804,-38.037922794,7.0183598199e-05,0.57417575182,-0.08763477187180752,0.5796617509196809,-0.010225246024145762,-0.3929817801943143,0.17737315069184745,-0.1493267313223877,0.39496702971480807,0.009692915938517415,-0.33927437999506094,-0.8770293310790666,-1.7416940678370951,-0.5729511961013588,-0.1146036262238406,1.1513544390741604,-0.30649043214981464,-1.5479084913174663,0.519572428860301,-0.19577483072146662,-0.5044692073374395,2.216770366365852,0.46068584636260873,0.9238713366986407,-0.6512625695619719,-0.0020762766057017233
429,ETL-SAMPLE-50000428,2.6265267020642997,2.8328675255169804,1.9463225842616967,2.095724478377646,0.6386219341465512,-1.8107102821585033,2.0658471347937457,2.472953615335073,-2.0901043818030787,3.910260421859084,1.8405856057261496,1.4862976245545774,4.2789573194566595,1.7357033049328496,2.3542814491307293,3.832466393172348,0.999094849759695,1.8581834857470787,3.5626464247298735,2.0489523833368413,0.2520279997052902,-155.041396741405,-38.04024069,0.00035692459304,0.59744533072,-0.025273505347434222,0.6335220922834243,0.020302009156673156,-0.322052513029386,0.11138371288193581,0.03587167572602562,0.2733064234021573,-0.06235421361899097,0.18268989897103585,-0.731041236689027,-1.8843806549175077,-0.30847363165620034,-0.2868799779685774,1.157752521704004,-0.06477924836123096,-1.5390643577023726,-0.1904279017647894,0.05106093689795346,-1.1557706803906334,2.209803895539679,0.1463127778276718,0.4857638540554326,-0.816835221537746,-0.3052748606452621
430,ETL-SAMPLE-50000429,2.7666851437174924,2.993519545604496,2.019343755700959,1.8934280036084896,0.6402266714961197,-2.196573131421555,2.126714630392727,2.576044329911486,-2.130052857362236,4.299433611037182,1.9714179233075109,1.6415030351421969,4.386458912111952,1.6706499861202693,2.4558066378616608,4.237944794984628,1.1821615693290535,1.848397575703061,3.531230486134263,1.0295983754264444,-0.1719977521019437,-155.025928959728,-38.030099166,5.636739995e-06,0.55762833851,0.10645255666658963,0.45233337264336054,-0.024245731526579023,-0.14057079014101487,-0.12555633027634447,-0.15288324105123438,0.48730863461834834,-0.02070379398499053,-0.15458145286089386,-1.0234109344282163,-1.9927521330893705,0.07001494959474136,0.10134047860820958,1.189778498343087,-0.25928930880315454,-1.0472003453636685,0.3026811392749415,0.4258639062409179,-0.6770302287297768,2.180833823676834,0.04869687472404075,-0.03934753917865454,-0.8097505905495571,-0.03390644371742598
431,ETL-SAMPLE-50000430,2.6226533482602012,2.9185183146712927,1.9678143733645252,2.1841166196723725,2.5131816756023904,-2.0911262783207074,2.1394493384589572,0.5213699011545989,-2.538053561949732,3.8725399099178923,1.1499156311898442,1.688796756825161,3.914947217281536,1.5035820280958268,2.504111443889802,4.148454972099668,1.9820507687367432,1.768662781340711,3.6132520542109035,1.1506502044761149,-0.25970403205358766,-155.03729635689,-38.038474749,0.00023448484566,0.56701603769,0.04436895471083088,0.6446747449711225,0.0829556051836845,-0.16660924735129554,-0.12409251965058031,0.18961719874427574,0.6554085824601887,-0.14863251212140668,0.2590812616034413,-1.1489842544525783,-1.865615777978106,0.5043327732714746,-0.06958989652064891,0.8746497408810645,-0.4188918708683864,-1.3784272710521837,-0.5170418219042514,-0.2415360896328229,-0.44129418387759983,2.8130389013098402,-0.7197589557420385,-0.6598369902033995,-1.0393440729930434,0.0025300180543589667
432,ETL-SAMPLE-50000431,2.6981306302222756,2.8542373678409025,1.9712052617720281,2.155073635132876,2.6530807438732142,-2.251351645816773,2.099057212727757,0.7663230194368895,-2.186269916054217,4.034253432145297,1.0955775418077331,2.1198881407862964,4.06231131534239,1.8891027158424278,2.3315677174885847,4.06423421674876,1.6763436646539676,1.4463039439408247,3.588939080275707,1.0694023182881829,-0.18994347019231644,-155.043180237026,-38.040344425,-0.0003640921183,0.52752181538,-0.004633528697736269,0.5518133967270973,0.046686301165237976,-0.29403138169662196,-0.029517818694260796,-0.14730203254055477,0.5044549548462505,-0.04554482734430188,-0.6373367961780299,-1.0911201805825024,-1.8161436647977058,-0.1704685394969383,0.2512172236075728,1.188227261770174,-0.3785381974013031,-1.410520121157318,0.5745270049738354,0.8841810940771327,-0.28200102889284573,2.103582618435938,0.6423923394255535,0.014005568291340484,-1.1085946587499809,-0.2558148245020246
